"ecolilevel","meannoboiling","meanlabboiling","meangoodboiling","meanineffectiveboiling","meanmoderateboiling","meanworseboiling","meanbadzeroboiling","meannegativeboiling"
346.528287237743,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
187.62512683263,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
753.209230855806,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
132.878758667735,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
748.346813033335,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
429.70345447422,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
322.85861816071,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
575.607391593512,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
388.141755136428,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
491.405137607595,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
985.47365921759,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
331.123987254454,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
311.207573379157,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
590.568491877057,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
486.498796968954,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
320.564578541787,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
357.578405911801,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
504.875902228756,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
127.47492689779,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
659.385574317304,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
258.860275625018,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
877.136196501087,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
614.446486271918,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
117.539698951878,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
554.64521318581,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
633.238025105558,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
326.275442394894,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
163.064821825596,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
977.646314307116,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
487.259562097955,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
239.820728536928,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
902.885821421165,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
405.401802632492,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
957.181103534531,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
190.082471725298,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
361.032411980676,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
525.439336877549,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
843.921667088754,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
281.294777323725,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
138.457626547199,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
783.006349743344,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
942.245781408856,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
743.374608578626,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
979.872452012263,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
750.769870914286,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
369.160690379795,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
729.703221213073,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
226.791837815894,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
838.503548331326,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
723.812292254297,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
503.770706122508,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
320.282711324282,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
309.252368707675,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
689.358689231798,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
361.023928872542,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
446.197655516444,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
152.16850051214,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
127.474116431084,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
706.24610163481,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
266.459682216402,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
591.462693693116,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
201.071519053774,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
489.622581601609,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
608.986259247875,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
809.088281502482,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
426.861933082575,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
398.343844944146,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
916.723077119561,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
478.825281234924,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
544.691831581062,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
237.731747041922,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
733.218524896773,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
412.710793801351,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
511.132747486467,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
857.041339290794,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
114.873986250488,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
457.791413572384,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
486.012119665509,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
646.437690706458,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
487.894394682953,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
175.014688737923,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
557.188560066512,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
151.250290922355,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
549.571169151925,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
383.581070594257,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
214.672882263316,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
218.59324598778,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
668.322546945885,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
423.178052951815,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
244.930767381564,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
444.96157406061,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
868.239843701944,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
559.777356923791,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
614.734265793813,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
410.209680566797,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
514.134375822498,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
571.702046830207,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
164.16832604073,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
819.288532270817,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
470.596035261871,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
206.562652028399,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
440.232110036071,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
132.02335082856,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
220.659665236715,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
500.567913963459,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
891.16076461901,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
809.752461271128,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
211.297145467717,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
689.98966247146,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
222.271588068921,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
284.579913276946,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
842.579299161909,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
566.513530444121,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
208.385736183962,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
485.415149606764,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
258.759660955751,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
243.733004758134,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
171.688407784561,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
126.353006752441,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
455.582329367753,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
484.140048951376,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
927.73533033696,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
485.71198952687,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
717.699839008274,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
645.226844446035,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
959.458035021788,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
842.602394951275,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
588.46018749103,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
228.947998042218,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
431.805844881339,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
546.470577221364,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
253.482477376936,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
279.320874147117,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
596.606859214371,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
648.855421527056,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
851.972334928112,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
785.985660522245,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
666.44573148503,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
110.612113791984,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
414.658629965736,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
235.328348211478,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
317.807592051104,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
563.132058424409,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
149.026371953543,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
679.272777900798,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
770.676363898441,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
234.045178263215,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
346.73974034586,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
985.661558974301,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
606.335929924622,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
189.916664093733,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
470.185991227627,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
230.917302573798,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
780.466603285633,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
167.799451947445,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
971.628896445734,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
161.525203424273,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
111.568775756983,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
189.327744280221,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
682.568701098906,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
379.335917360615,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
794.092111160746,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
285.431978359586,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
307.798083324451,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
323.291005288484,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
758.038112269249,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
548.346026903484,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
838.645224274835,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
822.733822892187,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
701.881071542157,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
230.047724963399,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
842.932453959249,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
157.185704498086,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
532.5373959227,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
258.04466689215,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
561.796713426011,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
439.878826510161,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
248.011399476323,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
625.364640369546,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
541.953510314459,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
949.048201581929,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
234.108156884788,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
973.903682666132,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
275.832744122716,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
565.878577293828,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
838.093935694778,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
391.964522510301,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
646.766116012819,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
342.00018086168,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
244.422712134896,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
153.188060303219,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
965.960233585676,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
776.444921803661,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
184.815443470143,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
212.630210191244,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
891.618439480197,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
714.307690889807,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
295.724009668222,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
350.741719658487,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
699.749193082564,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
633.949214873603,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
882.525963366497,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
676.891406935873,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
918.201945682755,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
136.229790252866,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
236.101448677247,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
482.07184487558,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
811.958230558084,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
193.642535274848,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
423.805425768485,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
191.630253611133,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
740.20360798086,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
677.881748481188,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
729.197397889569,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
438.782993261935,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
444.595970896538,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
346.105675736675,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
431.584844508907,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
906.626162949484,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
297.676396125928,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
923.716485907091,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
457.340526369866,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
498.369389059953,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
638.067302751821,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
298.587476455374,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
550.63983878796,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
804.544732930837,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
944.640475676162,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
923.02876429935,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
857.743025331991,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
256.519130140543,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
330.144579683663,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
256.632460890105,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
771.981538059656,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
406.068638186669,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
835.291775313672,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
243.728976286482,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
669.424945351202,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
461.906301446725,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
418.211492250673,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
453.495864673285,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
418.499032316497,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
658.499582662946,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
952.833708000137,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
472.202840976417,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
583.293746275594,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
987.617047895212,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
348.029077753192,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
