"ecolilevel","meannoboiling","meanlabboiling","meangoodboiling","meanineffectiveboiling","meanmoderateboiling","meanworseboiling","meanbadzeroboiling","meannegativeboiling"
944.159556202823,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
999.855113796191,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
614.665244674077,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
445.128603462363,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
127.120237823343,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
475.378616043599,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
182.915149173932,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
687.045521175256,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
650.184573320672,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
533.911092406604,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
372.669496096438,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
532.175787739921,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
156.4165364285,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
451.082550812513,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
224.852797475876,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
326.045226522023,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
300.676886208355,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
952.257354816189,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
286.606122325407,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
129.693206927273,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
957.081587349065,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
979.486730351811,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
665.967795165488,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
776.212051401148,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
663.155210909899,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
499.544652022421,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
214.376529418631,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
907.326958775055,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
687.406756359152,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
798.565149128903,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
829.12272754591,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
438.72324373899,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
585.365713830572,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
825.937235669466,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
620.45874075708,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
549.177464226959,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
620.027094394201,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
717.28165011853,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
746.320226590382,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
681.446293878136,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
745.250216293382,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
485.415781109361,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
759.268009102205,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
439.749992235797,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
866.96182080335,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
183.376036807196,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
847.267300237203,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
620.614963866305,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
671.87889662385,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
931.356348643778,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
455.819239963545,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
192.694555685623,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
539.518230963964,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
804.905211441917,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
519.56742248917,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
680.69161583134,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
694.06352612027,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
746.584875158034,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
216.890557791805,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
990.645738953725,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
930.187064338475,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
850.186052282341,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
225.573274957947,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
299.170595738571,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
405.107833045535,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
245.332619464491,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
259.816418908071,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
919.84149931767,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
959.034046438988,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
615.048439905513,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
840.268948691199,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
379.415149691049,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
613.610259617679,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
588.663856811589,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
278.248028891161,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
694.151308958186,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
673.550067460863,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
835.100291669834,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
717.498552945442,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
121.62353686709,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
411.792986095883,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
556.691967523424,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
454.952286741463,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
554.674082294572,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
435.971951865358,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
983.206749511184,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
778.334937908454,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
933.795614184346,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
796.399815474404,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
995.309604363982,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
568.594185398426,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
926.951761621982,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
568.151239178842,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
179.1146654482,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
767.066278728889,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
484.671001557028,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
392.965605041943,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
951.601972755743,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
539.934217234608,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
737.818820789922,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
175.066800575005,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
634.54379246477,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
974.880237904843,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
583.185836150078,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
920.995419711107,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
670.583748639096,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
729.743793946691,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
166.108540217858,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
274.684153510723,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
269.565093828365,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
959.314976972993,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
581.933636621339,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
509.855447561014,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
905.196927308803,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
911.062344148755,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
871.644921820378,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
682.492464062525,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
606.756705735344,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
790.995789669687,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
449.048842644552,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
491.308660462964,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
157.247272756882,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
143.7812849076,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
115.291429770412,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
296.575685006799,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
625.983781674411,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
373.862224490847,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
202.134475443745,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
731.566634878516,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
106.139426635345,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
806.577255330747,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
323.007538487669,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
936.903195134364,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
357.219207360409,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
754.96949211997,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
951.864898872329,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
422.919187122723,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
692.576939703664,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
710.899282573722,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
288.33785482659,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
498.320674610557,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
173.303343074629,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
716.696807337692,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
379.344779537758,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
222.829247561982,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
767.198824781692,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
288.998795030871,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
894.124856122537,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
536.241685078712,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
587.262017959729,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
341.486000856152,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
918.620849382365,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
198.714197516209,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
920.871591198957,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
606.539189825533,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
746.564842690015,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
836.743739605648,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
381.173478770768,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
182.149277602322,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
907.216939803446,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
586.655536220176,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
556.48902661819,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
373.323473445605,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
336.389073696686,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
321.256529563339,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
357.34625408682,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
796.174958268413,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
757.646960774902,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
141.897909941152,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
411.627333147917,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
267.707996654091,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
369.050481350394,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
165.821630398743,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
188.673311671475,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
839.341874621809,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
186.708240112057,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
772.097057822859,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
929.408096152358,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
766.87127399235,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
553.077363457764,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
249.250754196197,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
599.366666221293,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
907.636970453663,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
191.912540504709,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
460.484161576023,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
797.243469034554,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
227.440634834347,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
328.621819282882,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
894.990800238214,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
718.456789585296,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
507.516024527606,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
483.446362501243,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
589.416928367689,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
312.506173801376,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
161.704657540191,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
130.422005717177,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
807.969369000755,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
672.53514985228,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
640.101346032694,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
862.63937056344,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
652.847621654626,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
755.297587755602,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
613.736750822747,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
303.531499400269,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
549.041098807938,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
624.15206830902,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
302.710185584612,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
365.797398811206,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
113.396196286194,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
676.995014387416,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
996.470193734625,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
695.835147105157,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
396.95806597569,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
435.56965980283,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
208.670558507089,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
514.911951646907,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
381.545757819433,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
565.613980636233,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
955.127328152303,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
633.89084599074,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
218.538927763933,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
337.809409692883,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
792.175899105845,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
528.541318658041,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
585.924240933266,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
684.687955786008,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
924.848026158288,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
263.863421613816,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
552.354928464163,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
607.738844863605,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
920.162104834337,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
824.885506503982,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
238.778203359572,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
181.807247883873,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
136.994237646926,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
258.81433145632,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
421.655734414468,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
779.98960134713,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
142.366207944462,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
689.796915613115,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
714.540925918613,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
696.422940177377,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
950.153618096607,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
579.960776460124,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
163.226730760653,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
345.286557004787,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
137.963671788573,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
102.686857721535,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
179.104344765889,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
984.955031692283,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
390.586722620064,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
274.606281307526,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
770.842754262267,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
947.442583309952,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
804.677481809631,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
288.306618158706,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
198.081179062137,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
677.042913346551,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
622.092363667907,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
866.506419100333,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
354.380649028346,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
706.252094316063,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
292.252612892771,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
834.385872384533,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
396.775741107995,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
573.238685008138,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
740.133967498783,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
560.515393820126,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
485.185818716651,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
642.722265377874,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
228.732517927652,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
205.314385523787,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
962.454676015303,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
619.491536236135,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
807.611632931512,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
375.025688590249,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
713.574318991276,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
763.078360134503,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
849.403802250279,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
947.156258316245,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
540.919730516616,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
215.247353289044,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
