"ecolilevel","sdnoboiling","sdlabboiling","sdgoodboiling","sdineffectiveboiling","sdmoderateboiling","sdworseboiling","sdbadzeroboiling","sdnegativeboiling"
963.947824239964,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
670.265983732883,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
680.605973446043,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
767.958772117971,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
631.512002292089,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
789.841343686916,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
380.988890582696,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
672.31041656062,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
218.390560237225,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
614.186282712268,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
667.844483572291,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
181.904129215283,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
416.074848112883,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
693.329984258162,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
127.933978212764,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
543.812537370715,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
823.153415865265,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
801.541830495931,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
322.69486662792,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
334.441233764635,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
779.062413829146,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
345.977880919352,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
769.491055083927,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
831.712394733913,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
552.417050779099,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
215.744931285968,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
230.128321188735,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
131.569384815404,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
127.631207777886,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
415.819201125996,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
394.178810279584,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
534.81272133789,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
132.922943964601,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
848.939798966981,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
531.073227534303,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
596.335202579619,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
538.090069526574,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
531.230938034132,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
429.745050966274,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
835.924792721169,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
163.990194584709,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
993.89253618964,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
647.685185048962,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
929.797865960049,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
139.746342917671,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
920.812178044813,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
382.019375347765,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
515.917958935956,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
479.639691640856,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
973.154666583287,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
362.743500814773,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
747.252675025258,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
265.700828131055,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
726.298952096142,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
285.994520956418,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
683.633222953882,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
949.128987027798,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
606.506274871994,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
676.31072365772,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
714.187897547381,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
352.65479031764,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
799.09966929513,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
833.848295385716,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
323.889642120572,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
480.388037288561,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
248.52585577732,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
624.843162186677,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
574.256767455721,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
806.22446913668,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
877.675431900658,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
521.46247093915,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
271.602647736203,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
111.32484683767,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
689.900518041104,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
136.81778447656,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
445.102504843613,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
520.598678997718,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
706.218067273265,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
824.071203476517,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
655.746605596272,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
606.089640353573,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
300.493026644923,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
845.216391839087,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
853.962058741366,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
780.968357321108,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
567.326449691784,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
636.330968047259,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
412.225750408834,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
111.176826354815,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
939.69950181921,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
232.637110204436,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
102.254748354433,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
828.896661965875,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
579.727118196897,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
729.551853787387,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
312.689661621815,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
199.67149475147,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
323.581627304666,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
898.960329066729,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
380.579581033904,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
273.731660048943,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
928.139578445815,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
797.67441398371,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
904.939159544883,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
317.720110207796,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
279.019182729768,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
645.369066910353,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
664.315125031164,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
498.077585880645,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
908.253757804865,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
675.1013903243,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
849.912628612481,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
367.619531212607,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
507.739060485968,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
884.610006707953,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
186.21324945474,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
623.413201689022,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
878.772180272965,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
670.43721973314,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
222.520104120951,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
351.377571815625,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
504.267573914491,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
185.676186532946,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
622.689278048929,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
994.775460754987,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
584.416803000029,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
559.911855464568,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
311.745102026267,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
512.506057575345,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
275.646895231912,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
356.98644998786,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
247.675138472347,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
249.043233065633,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
893.921062259702,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
133.772334842011,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
452.293221039232,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
398.570372272516,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
826.917340886313,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
675.192130360985,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
382.54431706178,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
527.414704629453,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
574.48762194789,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
221.625102094607,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
574.847455350915,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
608.84522924968,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
350.276288220659,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
557.46732293698,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
201.229986017104,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
772.203762295423,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
619.774892309448,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
228.679903735174,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
344.306854300201,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
781.080893093254,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
453.594262280734,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
322.937498423737,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
788.261096455622,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
183.761670136824,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
544.334684523521,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
884.126707953867,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
175.632528942311,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
881.612874662038,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
199.008310483769,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
479.140205321368,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
803.033700644737,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
261.700316952076,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
713.492464574985,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
278.403180308873,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
247.656975394348,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
223.21246581804,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
716.718122277176,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
820.466223284369,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
210.465306887869,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
534.498538016342,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
364.694767229259,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
562.501350595849,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
780.894568639342,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
984.466909698443,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
769.572933362098,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
735.929596104193,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
746.271129513625,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
392.878254857613,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
139.503932367545,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
401.754316266393,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
322.7341104222,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
884.889397941297,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
712.239505861653,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
247.215452515054,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
144.844590225257,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
822.528643784346,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
874.297595468815,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
616.871829032665,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
315.202757079154,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
968.534921791637,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
425.003619161667,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
838.627087361179,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
331.668045684462,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
967.220527734375,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
856.54000493139,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
138.401468656026,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
169.917599150212,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
814.925180882448,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
710.085414711619,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
718.083272649208,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
953.463217292447,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
470.452948746271,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
669.752803414594,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
719.975291268202,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
594.251235428732,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
836.541625702986,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
269.944152791053,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
493.552932360675,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
838.265100318706,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
594.895416847663,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
724.299079447985,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
448.637631680584,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
588.814927428961,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
137.547941509867,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
414.359258383745,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
883.501416981686,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
561.601539981784,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
286.045233943034,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
487.692720969208,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
731.51184506854,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
804.47925571911,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
759.298105214024,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
127.291872568196,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
322.634205539245,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
820.402581972303,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
829.800236687064,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
889.747801106889,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
430.240090184612,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
802.177782705519,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
803.985678982921,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
557.73353529512,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
530.301695045317,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
999.93900547293,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
282.176501468988,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
512.329287502449,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
900.558730166173,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
918.702051992528,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
312.076566582778,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
720.427766123088,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
552.84263685206,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
625.508318408625,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
760.489998023957,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
124.933496293612,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
284.195724637713,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
863.77753332397,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
479.135787105653,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
464.186332466779,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
415.876616789494,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
784.322776456131,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
865.425783358747,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
269.62064261362,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
172.534226287156,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
444.018857062794,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
628.412958872039,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
545.138853996061,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
871.998096921248,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
892.840927198995,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
570.985023250803,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
448.741087588249,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
545.371963854646,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
151.612496908056,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
475.764728285372,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
984.069506391184,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
