"ecolilevel","meannoboiling","meanlabboiling","meangoodboiling","meanineffectiveboiling","meanmoderateboiling","meanworseboiling","meanbadzeroboiling","meannegativeboiling"
188.660825418774,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
507.066220319597,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
626.137092587538,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
786.239531264175,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
499.361026891507,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
182.891860605683,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
115.592437565792,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
947.712680340512,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
880.527337187668,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
264.521969141206,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
549.929889837746,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
975.774218265899,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
182.933884309139,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
305.925636890344,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
147.404027549317,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
701.342814479722,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
264.833661617246,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
791.79060088913,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
860.059219033225,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
557.196445999667,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
937.064711185638,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
404.591624361463,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
187.47732299054,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
879.865534815937,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
926.221984076314,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
604.274178394582,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
814.132143396186,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
