"ecolilevel","meannoboiling","meanlabboiling","meangoodboiling","meanineffectiveboiling","meanmoderateboiling","meanworseboiling","meanbadzeroboiling","meannegativeboiling"
496.838761145715,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
708.012356626801,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
962.602426691446,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
356.661651059519,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
164.283508807188,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
149.85176259256,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
629.657257187646,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
239.13653555722,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
599.731014334131,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
753.359527008608,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
797.985706877895,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
815.435283227358,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
561.472540348768,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
635.20397222857,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
790.989844712196,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
309.486743455287,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
829.932772064814,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
167.022586955922,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
169.176605264423,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
886.799785604002,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
231.174369342625,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
984.796790788881,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
439.664242890663,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
490.209977185121,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
861.852671127766,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
274.864026256138,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
530.305822104216,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
196.212635720149,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
194.076003513299,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
274.408362281742,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
160.893739760155,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
530.845153160626,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
938.487919398816,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
870.498719280353,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
593.864475148497,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
514.601577435154,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
999.362855533604,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
131.395428979304,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
224.354842921719,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
223.19816794619,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
964.197749608196,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
246.858045069966,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
692.769329889677,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
510.843251583632,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
675.597920700908,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
925.208744753385,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
588.79079908994,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
