sim,funct,cause,age,alpha,beta,delta,zcf,aic,bic
547,power2,COPD,All Age,10.41539877,0.000814355,0.767526737,8.179006037,-771.104193,-768.2719922
548,power2,COPD,All Age,11.13106844,0.001778835,0.705674168,7.075170034,-809.4628373,-806.6306365
549,power2,COPD,All Age,48.78533011,0.000542967,0.612239375,8.228242141,-777.70355,-774.8713492
550,power2,COPD,All Age,21.16460213,0.000396657,0.747076596,6.002776664,-749.1298972,-746.2976964
551,power2,COPD,All Age,14.73881914,0.001651313,0.651293977,8.115611784,-792.5227543,-789.6905535
552,power2,COPD,All Age,11.04608375,0.003772343,0.61727995,6.120701873,-761.8538193,-759.0216185
553,power2,COPD,All Age,17.69958507,0.000968586,0.677865254,8.474908526,-798.6076383,-795.7754375
554,power2,COPD,All Age,11.09074503,0.002092104,0.657463493,7.578944193,-781.0224305,-778.1902297
555,power2,COPD,All Age,14.01532898,0.001972949,0.619198831,7.241513058,-761.3375676,-758.5053668
556,power2,COPD,All Age,24.50286439,0.000864481,0.633351738,8.012056478,-790.8338353,-788.0016345
557,power2,COPD,All Age,11.14726801,0.001812628,0.690936515,7.803383073,-765.503696,-762.6714952
558,power2,COPD,All Age,36.04598061,0.000953311,0.573592753,7.448467952,-755.5298429,-752.6976421
559,power2,COPD,All Age,14.12641577,0.00102106,0.701015386,6.152973955,-787.9586974,-785.1264966
560,power2,COPD,All Age,13.61683539,0.00272313,0.603348394,6.570700577,-769.7895354,-766.9573346
561,power2,COPD,All Age,27.77915011,0.000417671,0.698195269,7.92502541,-759.4069044,-756.5747036
562,power2,COPD,All Age,10.67142374,0.002468553,0.637981755,8.666048214,-802.3265353,-799.4943345
563,power2,COPD,All Age,14.65265019,0.001120026,0.676256847,5.970877106,-768.3307806,-765.4985798
564,power2,COPD,All Age,19.85740128,0.00142657,0.607988801,7.149416881,-777.7123693,-774.8801685
565,power2,COPD,All Age,21.42872438,0.001011586,0.649491085,6.403262605,-749.8886611,-747.0564603
566,power2,COPD,All Age,16.69605885,0.00075813,0.707225217,7.288729747,-767.8753631,-765.0431623
567,power2,COPD,All Age,9.456599322,6.67E-05,1.068797712,6.468127011,-740.4541451,-737.6219443
568,power2,COPD,All Age,10.38539573,0.001535681,0.70629501,8.487059947,-757.8687836,-755.0365828
569,power2,COPD,All Age,19.54822163,0.000349006,0.76344414,6.054594732,-807.9866021,-805.1544013
570,power2,COPD,All Age,10.77360457,0.001671339,0.693980255,7.772935735,-772.5547745,-769.7225736
571,power2,COPD,All Age,9.676572608,0.002803286,0.648883457,6.736202386,-783.1291448,-780.296944
572,power2,COPD,All Age,13.27859873,0.001828794,0.632245259,7.658768374,-793.3066524,-790.4744516
573,power2,COPD,All Age,11.82403171,0.002018027,0.692852797,7.282583633,-776.9278268,-774.095626
574,power2,COPD,All Age,15.49916768,0.001967689,0.62547869,6.92266591,-783.5618341,-780.7296333
575,power2,COPD,All Age,10.31795061,0.001133267,0.755761757,6.071866499,-754.4075249,-751.5753241
576,power2,COPD,All Age,20.9933445,0.000452325,0.727457676,6.50289043,-761.7539831,-758.9217823
577,power2,COPD,All Age,20.5296673,0.000986367,0.658954561,6.486842272,-770.7320297,-767.8998289
578,power2,COPD,All Age,51.29602161,0.000694893,0.561724142,6.207762925,-757.4488989,-754.6166981
579,power2,COPD,All Age,9.081578864,0.00273365,0.648234009,6.334936185,-762.732679,-759.9004782
580,power2,COPD,All Age,18.08995782,0.000683788,0.721499774,7.944340418,-761.5896834,-758.7574826
581,power2,COPD,All Age,74.55538049,0.000256914,0.634291228,8.34800862,-782.0417796,-779.2095788
582,power2,COPD,All Age,25.31108913,0.000301303,0.754251078,8.733449073,-779.3294716,-776.4972708
583,power2,COPD,All Age,12.05640458,0.000823197,0.745802661,7.06218899,-804.28714,-801.4549391
584,power2,COPD,All Age,18.92080165,0.000805659,0.692999917,8.440535317,-771.8842324,-769.0520316
585,power2,COPD,All Age,10.08363199,0.001583909,0.73323199,6.59933017,-783.0698306,-780.2376298
586,power2,COPD,All Age,10.24994768,0.003618236,0.626282654,7.429393324,-807.8358314,-805.0036306
587,power2,COPD,All Age,13.71115458,0.001470764,0.663330835,7.649718131,-785.026417,-782.1942162
588,power2,COPD,All Age,35.08834696,0.000760383,0.608361773,7.125523805,-768.7605868,-765.928386
589,power2,COPD,All Age,14.52784493,0.00078513,0.731825285,8.019273878,-751.6543794,-748.8221786
590,power2,COPD,All Age,35.92188458,0.000831456,0.604217526,7.517232636,-786.0797688,-783.247568
591,power2,COPD,All Age,34.50063438,0.000891273,0.591296023,6.884217507,-760.4802698,-757.648069
592,power2,COPD,All Age,58.97294851,0.000345779,0.635067534,6.702071584,-751.7506459,-748.918445
593,power2,COPD,All Age,12.71520081,0.001281196,0.681073817,6.792149616,-739.1911348,-736.358934
594,power2,COPD,All Age,11.0656089,0.001194779,0.708576374,8.181562338,-784.7910948,-781.958894
595,power2,COPD,All Age,12.12524906,0.000846573,0.746172361,7.603659448,-770.3223257,-767.4901249
596,power2,COPD,All Age,9.246875529,0.001757499,0.719796108,7.231393008,-787.09347,-784.2612692
597,power2,COPD,All Age,11.55713811,0.000646183,0.795039603,8.596861258,-787.9905137,-785.1583129
598,power2,COPD,All Age,20.65376896,0.001833593,0.579806637,6.464846351,-762.7944281,-759.9622273
599,power2,COPD,All Age,13.05734342,0.001797077,0.630923122,8.206576816,-783.7425456,-780.9103448
600,power2,COPD,All Age,19.89820696,0.002343919,0.564893749,5.873017843,-754.5984858,-751.766285
601,power2,COPD,All Age,12.48195847,0.001519224,0.664303164,6.650574309,-777.081445,-774.2492442
602,power2,COPD,All Age,15.30573753,0.002786726,0.580817254,6.352586719,-780.5632169,-777.7310161
603,power2,COPD,All Age,38.18212318,0.000397945,0.670025576,8.592336411,-766.4078467,-763.5756459
604,power2,COPD,All Age,21.94801036,0.0006489,0.701374963,8.565101321,-759.1094063,-756.2772055
605,power2,COPD,All Age,10.78364328,0.002026149,0.678803577,7.759925222,-765.8990048,-763.0668039
606,power2,COPD,All Age,18.04624557,0.000888038,0.694915836,7.771910101,-783.7163686,-780.8841678
607,power2,COPD,All Age,10.91762138,0.001880821,0.65829559,7.983112726,-776.4896804,-773.6574796
608,power2,COPD,All Age,16.98950826,0.001095007,0.675136762,8.059060408,-763.127559,-760.2953582
609,power2,COPD,All Age,19.32898539,0.000557047,0.71873467,7.949564729,-780.5888814,-777.7566806
610,power2,COPD,All Age,20.5490202,0.000599652,0.697438184,8.195519679,-790.7432444,-787.9110436
611,power2,COPD,All Age,11.74916867,0.002007279,0.65492445,8.034460601,-779.7036639,-776.8714631
612,power2,COPD,All Age,12.78877432,3.26E-06,1.364194637,5.90258681,-789.1947655,-786.3625647
613,power2,COPD,All Age,13.27255763,0.002620921,0.596990746,7.926385318,-780.1629326,-777.3307318
614,power2,COPD,All Age,12.8920265,0.001120708,0.701337075,7.079473178,-734.291951,-731.4597502
615,power2,COPD,All Age,61.4646903,0.00079389,0.536201934,5.939260542,-758.9290067,-756.0968059
616,power2,COPD,All Age,9.684323881,0.001671995,0.726020991,8.533232781,-775.1766284,-772.3444276
617,power2,COPD,All Age,15.03307976,0.001923414,0.610830648,6.851849674,-761.6613683,-758.8291675
618,power2,COPD,All Age,20.59948361,0.000416779,0.730545519,6.534884824,-764.6970554,-761.8648546
619,power2,COPD,All Age,16.59344108,0.001113251,0.65879886,8.282556003,-759.954036,-757.1218352
620,power2,COPD,All Age,17.03089854,0.000992585,0.674525171,8.232017556,-782.6226233,-779.7904225
621,power2,COPD,All Age,40.2994706,0.00027601,0.691993606,5.837538014,-785.3560736,-782.5238728
622,power2,COPD,All Age,16.26823521,0.001284532,0.667316298,5.992709073,-767.6309388,-764.798738
623,power2,COPD,All Age,11.8414866,0.000803727,0.755410565,7.700390118,-791.3907754,-788.5585746
624,power2,COPD,All Age,10.72376153,0.003288635,0.627535607,7.736238437,-739.024015,-736.1918141
625,power2,COPD,All Age,37.09269776,0.000198942,0.740622035,6.04019573,-764.2652773,-761.4330765
626,power2,COPD,All Age,15.56498596,0.001109626,0.666861243,7.060329283,-766.9391377,-764.1069369
627,power2,COPD,All Age,17.16899421,0.000742548,0.712300867,8.773484118,-767.2146383,-764.3824375
628,power2,COPD,All Age,11.01385655,0.001963415,0.683940921,6.889383788,-790.8280504,-787.9958496
629,power2,COPD,All Age,9.334005339,0.00376081,0.648257377,6.161708652,-760.6788824,-757.8466816
630,power2,COPD,All Age,8.822494546,0.001806326,0.704495614,7.492860576,-758.1020101,-755.2698093
631,power2,COPD,All Age,12.05604665,0.001268782,0.711060898,8.782799992,-776.4864663,-773.6542655
632,power2,COPD,All Age,7.616177158,0.001473121,0.98107005,6.20530028,-750.2738068,-747.441606
633,power2,COPD,All Age,15.88547987,0.000377893,0.805934838,6.901931235,-775.4983846,-772.6661838
634,power2,COPD,All Age,13.35911808,0.001431257,0.685904138,7.348626883,-770.444354,-767.6121531
635,power2,COPD,All Age,10.51763989,0.000463347,0.851715854,8.054864723,-812.6290192,-809.7968184
636,power2,COPD,All Age,17.95378874,0.000922218,0.670141386,7.823053803,-759.4292904,-756.5970896
637,power2,COPD,All Age,12.91578327,0.00101831,0.713149898,5.828184534,-775.0243375,-772.1921367
638,power2,COPD,All Age,14.99187359,0.000234348,0.858016481,6.8163129,-770.028943,-767.1967422
639,power2,COPD,All Age,18.86514862,0.001307055,0.630789611,8.250019363,-768.3318196,-765.4996188
640,power2,COPD,All Age,9.962432389,0.001661864,0.703178993,6.452303641,-769.2229655,-766.3907647
641,power2,COPD,All Age,16.99730853,0.003261588,0.551885917,6.823375034,-768.1933518,-765.361151
642,power2,COPD,All Age,8.225467351,0.003601604,0.639710175,6.09509377,-745.8842395,-743.0520387
643,power2,COPD,All Age,12.42084335,0.001129028,0.717271333,8.373347015,-765.2619511,-762.4297503
644,power2,COPD,All Age,44.09592753,0.0004814,0.635518911,7.577634404,-765.5646275,-762.7324267
645,power2,COPD,All Age,16.972978,0.000387024,0.760480645,7.850850239,-771.9233256,-769.0911248
646,power2,COPD,All Age,35.75635439,0.000699361,0.60368013,7.371748369,-797.3617832,-794.5295824
647,power2,COPD,All Age,29.81402955,0.000685816,0.640696109,6.049641968,-750.599809,-747.7676081
648,power2,COPD,All Age,12.90305033,0.001233251,0.685979301,8.452541531,-764.9827214,-762.1505206
649,power2,COPD,All Age,14.57180106,0.000639785,0.741114895,7.986492651,-808.5366485,-805.7044476
650,power2,COPD,All Age,20.20236804,0.001099536,0.65066447,8.350615937,-766.4674826,-763.6352818
651,power2,COPD,All Age,31.79628814,0.000892759,0.601377995,5.937046442,-780.8307435,-777.9985427
652,power2,COPD,All Age,26.51115312,0.001591867,0.569332686,5.913699038,-738.3847895,-735.5525887
653,power2,COPD,All Age,14.08379943,0.000236511,0.863309643,7.496474286,-748.3237991,-745.4915983
654,power2,COPD,All Age,15.40695634,0.00033506,0.815144886,8.130293412,-754.1630199,-751.3308191
655,power2,COPD,All Age,14.11673396,0.000696883,0.749373187,6.857724999,-774.162532,-771.3303312
656,power2,COPD,All Age,35.58371372,0.000818886,0.603599429,8.666841545,-771.6103596,-768.7781588
657,power2,COPD,All Age,39.63744329,0.000731738,0.614657254,6.269879524,-775.1344209,-772.3022201
658,power2,COPD,All Age,11.2387608,0.00025996,0.902558358,6.964130137,-801.1716989,-798.3394981
659,power2,COPD,All Age,14.34508159,0.00225048,0.616846819,8.721951857,-759.118967,-756.2867662
660,power2,COPD,All Age,13.05888011,0.001699515,0.672422248,6.55359927,-764.6703603,-761.8381595
661,power2,COPD,All Age,11.46868519,0.000307894,0.872477538,7.17682615,-776.6326568,-773.800456
662,power2,COPD,All Age,10.6096688,0.002568347,0.670891896,6.856139244,-763.0647457,-760.2325449
663,power2,COPD,All Age,11.66222934,0.001436799,0.708994959,8.117527599,-760.1068424,-757.2746416
664,power2,COPD,All Age,9.34306254,0.003539224,0.644125731,7.195586465,-776.3214706,-773.4892698
665,power2,COPD,All Age,13.81307673,0.002767673,0.579796565,6.440830238,-757.356444,-754.5242432
666,power2,COPD,All Age,13.34811414,0.001292771,0.65655837,7.794841196,-771.5921835,-768.7599827
667,power2,COPD,All Age,22.23220225,0.000489481,0.723791137,5.909526943,-743.0669481,-740.2347473
668,power2,COPD,All Age,64.76484005,0.000287298,0.648230785,7.723463712,-765.7804586,-762.9482578
669,power2,COPD,All Age,13.85424457,0.000843816,0.742370065,8.148551319,-753.7131563,-750.8809555
670,power2,COPD,All Age,30.86907093,0.000557368,0.655516591,6.145814734,-747.9995458,-745.167345
671,power2,COPD,All Age,20.96628168,0.001292344,0.608616875,8.237952305,-769.1277401,-766.2955393
672,power2,COPD,All Age,29.72197948,0.000593749,0.654521471,7.63570166,-756.6901944,-753.8579936
673,power2,COPD,All Age,12.22635073,0.000727473,0.756461161,6.188498123,-754.2247197,-751.3925189
674,power2,COPD,All Age,29.18617813,0.000786199,0.630662824,7.046072259,-754.1604447,-751.3282439
675,power2,COPD,All Age,34.66925006,0.000359307,0.700071607,7.161355144,-746.2422864,-743.4100856
676,power2,COPD,All Age,8.263284653,0.002215375,0.814392049,6.154876158,-791.1592273,-788.3270265
677,power2,COPD,All Age,11.41041384,0.003041424,0.629989425,8.792111822,-776.2667486,-773.4345478
678,power2,COPD,All Age,37.66014936,0.000744019,0.609327818,6.786590064,-768.611231,-765.7790302
679,power2,COPD,All Age,16.86834993,0.000462997,0.770338183,5.926506028,-749.7806028,-746.948402
680,power2,COPD,All Age,28.59569834,0.000792382,0.622399067,6.850760749,-799.235121,-796.4029202
681,power2,COPD,All Age,16.19759489,0.000849119,0.6922818,7.161195104,-777.7495514,-774.9173506
682,power2,COPD,All Age,10.31189899,0.002353851,0.672577555,7.858881407,-766.1331006,-763.3008998
683,power2,COPD,All Age,21.66193919,0.000989806,0.645839065,8.320269052,-751.7497642,-748.9175634
684,power2,COPD,All Age,32.55075304,0.000402264,0.68390331,8.730693483,-785.9668401,-783.1346392
685,power2,COPD,All Age,15.64023994,0.001269498,0.673519522,6.93479245,-750.5020554,-747.6698546
686,power2,COPD,All Age,11.65090711,0.000715345,0.781868914,5.989714011,-753.6595858,-750.827385
687,power2,COPD,All Age,12.30051808,0.001649031,0.688172874,7.989304827,-767.6590066,-764.8268058
688,power2,COPD,All Age,25.02362686,0.000297603,0.746032118,7.048593486,-796.025793,-793.1935922
689,power2,COPD,All Age,9.10486095,0.001215541,0.768844861,8.118427905,-787.2378435,-784.4056427
690,power2,COPD,All Age,10.22574905,0.001506594,0.71764157,5.985731914,-749.0805042,-746.2483034
691,power2,COPD,All Age,16.06337632,0.000389224,0.778746794,7.855990255,-780.6558268,-777.823626
692,power2,COPD,All Age,14.10934451,0.001464889,0.702895714,6.474431885,-747.6745702,-744.8423694
693,power2,COPD,All Age,10.49617097,0.001107416,0.736430461,8.398888647,-766.6898242,-763.8576234
694,power2,COPD,All Age,11.27512156,0.002373776,0.643942162,8.686856353,-770.1781674,-767.3459666
695,power2,COPD,All Age,35.59753242,0.000424937,0.662964907,8.393655393,-789.4714208,-786.63922
696,power2,COPD,All Age,15.52532536,0.000382548,0.792400486,7.275274093,-770.8748459,-768.0426451
697,power2,COPD,All Age,9.677846773,0.001932472,0.698757,8.282818111,-786.9060244,-784.0738236
698,power2,COPD,All Age,19.09263864,0.000322779,0.783400265,8.259761078,-772.1940538,-769.361853
699,power2,COPD,All Age,14.7523237,0.000754798,0.718586993,8.549279866,-808.245668,-805.4134671
700,power2,COPD,All Age,21.61799925,0.000234076,0.790255788,6.398728125,-769.4733029,-766.6411021
701,power2,COPD,All Age,10.41366755,0.001408026,0.710714956,7.622165236,-776.3997344,-773.5675336
702,power2,COPD,All Age,19.02331511,0.000738032,0.684808774,8.214980302,-785.3217754,-782.4895746
703,power2,COPD,All Age,11.19384805,0.000687631,0.77740501,8.326383838,-790.2767967,-787.4445959
704,power2,COPD,All Age,20.00422861,0.000974441,0.659927099,7.101506767,-748.7826904,-745.9504896
705,power2,COPD,All Age,24.19227051,0.000201966,0.791487564,8.1948423,-775.3584656,-772.5262648
706,power2,COPD,All Age,16.38781263,0.00117421,0.673169797,8.134495245,-747.5588194,-744.7266186
707,power2,COPD,All Age,10.09913935,0.00382931,0.614818689,6.506397469,-762.4708249,-759.6386241
708,power2,COPD,All Age,34.34800164,0.00083386,0.597937231,8.046199732,-785.5201717,-782.6879709
709,power2,COPD,All Age,16.64474539,0.000534067,0.732957082,6.250476427,-812.9268139,-810.0946131
710,power2,COPD,All Age,71.26918608,0.000427884,0.573047723,6.400687203,-752.9250564,-750.0928556
711,power2,COPD,All Age,14.96964032,0.00155,0.647056393,5.990429296,-752.8878383,-750.0556375
712,power2,COPD,All Age,9.297234152,0.00095812,0.784115478,6.332896458,-806.1922798,-803.360079
713,power2,COPD,All Age,11.45507284,0.002440698,0.628954807,8.302243096,-764.6072838,-761.775083
714,power2,COPD,All Age,12.09435621,0.000771536,0.766380857,7.272764418,-770.9578338,-768.125633
715,power2,COPD,All Age,13.9289444,0.001992519,0.623846265,7.522753079,-749.0160358,-746.183835
716,power2,COPD,All Age,103.76328,0.000190817,0.625395276,7.172731773,-759.7843269,-756.9521261
717,power2,COPD,All Age,13.66333706,0.000752169,0.748062827,7.393567846,-765.8161296,-762.9839288
718,power2,COPD,All Age,11.66821653,0.001543005,0.687353178,7.249941834,-805.8853309,-803.0531301
719,power2,COPD,All Age,12.06731207,0.001191576,0.70949285,7.626869446,-795.2395701,-792.4073693
720,power2,COPD,All Age,11.58661503,0.001151102,0.688602916,8.640569715,-793.3370604,-790.5048596
721,power2,COPD,All Age,20.28258274,0.002305142,0.557068183,7.12760207,-756.3372265,-753.5050257
722,power2,COPD,All Age,35.54744976,0.000185424,0.763451158,7.738102026,-770.9806282,-768.1484274
723,power2,COPD,All Age,12.56214725,0.000821072,0.746363506,8.144274236,-761.1778183,-758.3456175
724,power2,COPD,All Age,11.38574881,0.001051801,0.729307978,7.59035641,-769.4099922,-766.5777914
725,power2,COPD,All Age,33.75917505,0.000231037,0.744184268,8.056558573,-764.9189317,-762.0867308
726,power2,COPD,All Age,9.715648564,0.002459782,0.684638281,8.56898294,-765.8852482,-763.0530474
727,power2,COPD,All Age,12.73394352,0.000555049,0.7990151,7.105981362,-800.8537441,-798.0215433
728,power2,COPD,All Age,11.85935684,0.000297386,0.85848922,8.600802737,-748.5901699,-745.757969
729,power2,COPD,All Age,12.09169764,0.000697763,0.792690382,6.314583722,-764.4862801,-761.6540793
730,power2,COPD,All Age,12.82908822,0.001202894,0.701675194,7.678933155,-750.5251301,-747.6929293
731,power2,COPD,All Age,64.10795376,0.000337511,0.626733901,8.457675557,-768.8603026,-766.0281018
732,power2,COPD,All Age,10.29258126,0.000933366,0.783396341,6.562304127,-785.0843932,-782.2521924
733,power2,COPD,All Age,16.83033241,0.001330534,0.652835278,7.550813075,-762.3525153,-759.5203145
734,power2,COPD,All Age,14.20545901,0.000561501,0.758925335,6.314302682,-738.0075588,-735.175358
735,power2,COPD,All Age,10.97971107,0.001002824,0.741530792,8.460814998,-778.6733538,-775.841153
736,power2,COPD,All Age,11.01249156,0.002773278,0.625063104,7.43147307,-773.1748864,-770.3426856
737,power2,COPD,All Age,57.14736997,0.000290461,0.658802009,7.174137534,-760.8702433,-758.0380425
738,power2,COPD,All Age,9.549312938,0.000751753,0.78124114,8.667773161,-783.1294193,-780.2972185
739,power2,COPD,All Age,17.33105069,0.000968043,0.672662516,6.847362244,-800.4011249,-797.5689241
740,power2,COPD,All Age,9.412998487,0.002142947,0.684124679,6.83218741,-771.6986751,-768.8664743
741,power2,COPD,All Age,17.08636717,0.00089339,0.689925185,6.364459174,-778.6870095,-775.8548087
742,power2,COPD,All Age,12.04457083,0.002181923,0.636731132,6.439884998,-747.9674468,-745.135246
743,power2,COPD,All Age,17.14083266,0.001568541,0.647690513,7.890466409,-762.6018172,-759.7696164
744,power2,COPD,All Age,13.67156874,0.000275025,0.858362837,7.037949829,-774.2291058,-771.3969049
745,power2,COPD,All Age,51.40798173,0.000424498,0.628720989,7.106162785,-766.8100165,-763.9778157
746,power2,COPD,All Age,9.62788886,0.001557513,0.744958121,6.70322058,-783.9729763,-781.1407755
747,power2,COPD,All Age,70.11558029,0.000382421,0.599764002,8.573842121,-782.8319324,-779.9997316
748,power2,COPD,All Age,26.1723997,0.000876807,0.640320557,7.787300165,-747.5612602,-744.7290594
749,power2,COPD,All Age,64.57195369,0.000134289,0.723055952,8.757217575,-777.2531456,-774.4209448
750,power2,COPD,All Age,63.03321685,0.000696055,0.549763908,6.757339097,-767.6568026,-764.8246018
751,power2,COPD,All Age,16.23100568,0.000604616,0.736052967,7.447870868,-763.314294,-760.4820932
752,power2,COPD,All Age,14.11677085,0.001046793,0.719114519,8.654825946,-773.2583729,-770.4261721
753,power2,COPD,All Age,12.47876974,0.000514594,0.807284239,8.364987176,-760.9114959,-758.0792951
754,power2,COPD,All Age,32.43093712,0.001223907,0.559491471,6.936395046,-771.1798646,-768.3476638
755,power2,COPD,All Age,24.18162233,0.000778955,0.659039331,7.40275928,-748.7488209,-745.9166201
756,power2,COPD,All Age,16.7017076,0.000757503,0.69657122,7.083100946,-753.8916649,-751.0594641
757,power2,COPD,All Age,46.94201708,0.000358945,0.654669191,7.469190393,-757.157071,-754.3248702
758,power2,COPD,All Age,10.17456808,0.000162376,0.961886253,5.862476595,-761.8152084,-758.9830076
759,power2,COPD,All Age,17.58269353,0.000949231,0.675959683,7.543535933,-752.9506018,-750.118401
760,power2,COPD,All Age,31.07511133,0.00068465,0.642265046,7.226492694,-787.5693968,-784.737196
761,power2,COPD,All Age,9.158374527,0.001938665,0.702535538,6.197008446,-750.7211236,-747.8889227
762,power2,COPD,All Age,11.17764453,0.000903545,0.743054974,8.586020562,-766.9515373,-764.1193365
763,power2,COPD,All Age,13.07129226,0.001236783,0.69203812,6.963839199,-774.1687465,-771.3365457
764,power2,COPD,All Age,41.86893355,0.000892213,0.565161985,7.05380875,-756.1998799,-753.3676791
765,power2,COPD,All Age,11.59115367,0.001247084,0.715246751,7.322320038,-779.4760883,-776.6438875
766,power2,COPD,All Age,9.924153348,0.001251818,0.720572547,8.373724318,-775.596718,-772.7645172
767,power2,COPD,All Age,57.25124476,0.000250517,0.676312701,7.659509259,-773.9054188,-771.073218
768,power2,COPD,All Age,9.505482604,0.001345451,0.741675111,7.938923666,-761.9429726,-759.1107718
769,power2,COPD,All Age,10.11622209,0.000728193,0.801584538,6.697691645,-795.2213515,-792.3891507
770,power2,COPD,All Age,14.29334814,0.001514397,0.644072205,7.682612233,-755.1123749,-752.2801741
771,power2,COPD,All Age,34.31727812,0.000296217,0.6992226,7.519191823,-782.21948,-779.3872792
772,power2,COPD,All Age,13.27685506,0.000842193,0.763143472,6.219615,-772.4331132,-769.6009124
773,power2,COPD,All Age,9.523888531,0.001007591,0.7756042,6.038462316,-787.0132507,-784.1810499
774,power2,COPD,All Age,19.0904984,0.00215281,0.575612525,8.017116218,-770.9387613,-768.1065605
775,power2,COPD,All Age,34.420668,0.000709774,0.617056892,6.647651513,-788.5839621,-785.7517612
776,power2,COPD,All Age,28.34238448,0.000351776,0.708826093,7.795023453,-775.5146347,-772.6824338
777,power2,COPD,All Age,33.4528816,0.000657245,0.620835798,6.883427864,-790.9619037,-788.1297028
778,power2,COPD,All Age,10.58200526,0.001619686,0.697118779,8.469934427,-777.1398854,-774.3076846
779,power2,COPD,All Age,8.552727715,0.001728271,0.751397761,6.819979448,-755.6044656,-752.7722648
780,power2,COPD,All Age,21.14954018,0.000541479,0.708548797,7.716424942,-773.5832286,-770.7510278
781,power2,COPD,All Age,12.1360884,0.000492662,0.802121956,7.814275067,-805.2941666,-802.4619658
782,power2,COPD,All Age,9.623776646,0.002057672,0.672600608,6.04046874,-756.3236288,-753.491428
783,power2,COPD,All Age,17.01811312,0.001919675,0.611092496,6.248992362,-768.0745697,-765.2423689
784,power2,COPD,All Age,18.6546385,0.00103039,0.64272947,6.787587414,-791.6606839,-788.8284831
785,power2,COPD,All Age,20.16833627,0.000763081,0.680692153,7.209306092,-776.2505283,-773.4183275
786,power2,COPD,All Age,9.003925886,0.000982421,0.833509179,7.081425491,-778.1349101,-775.3027092
787,power2,COPD,All Age,13.14882184,0.001366993,0.676472508,8.33036031,-784.5037931,-781.6715923
788,power2,COPD,All Age,13.04505053,3.40E-06,1.348077546,8.206223294,-784.4675864,-781.6353856
789,power2,COPD,All Age,13.71172015,0.000949238,0.709493005,7.996105931,-776.1039093,-773.2717085
790,power2,COPD,All Age,13.1814053,0.002759004,0.589249045,6.895271189,-779.9748449,-777.1426441
791,power2,COPD,All Age,8.139000206,0.003638808,0.736169584,6.420625651,-829.2183167,-826.3861159
792,power2,COPD,All Age,25.88797185,0.001102099,0.607610612,5.875518086,-765.1290713,-762.2968705
793,power2,COPD,All Age,9.094694904,0.001520111,0.738270659,5.9124016,-734.9627759,-732.1305751
794,power2,COPD,All Age,13.10183181,0.00097988,0.716706466,8.563119535,-763.3777917,-760.5455909
795,power2,COPD,All Age,11.53556726,0.001493756,0.721250537,8.091118595,-769.009628,-766.1774272
796,power2,COPD,All Age,26.44681428,0.000342977,0.716225658,8.21083024,-760.1715151,-757.3393143
797,power2,COPD,All Age,16.59416176,0.00115721,0.671741602,8.632764023,-795.7486208,-792.91642
798,power2,COPD,All Age,15.04015052,0.001273308,0.672488749,6.482936581,-797.9020527,-795.0698519
799,power2,COPD,All Age,15.49756506,0.001476175,0.665676857,8.70172076,-776.9000538,-774.067853
800,power2,COPD,All Age,10.1874568,0.003028323,0.647788431,6.751273448,-764.3106315,-761.4784307
801,power2,COPD,All Age,8.731195743,0.00089002,0.818238145,7.256734968,-797.6646673,-794.8324665
802,power2,COPD,All Age,29.65194983,0.000722299,0.640183449,6.110898988,-748.66267,-745.8304692
803,power2,COPD,All Age,14.46986672,0.001166265,0.679310149,6.2916612,-772.8969071,-770.0647063
804,power2,COPD,All Age,20.67671227,0.001051797,0.641610999,7.442123795,-755.3022065,-752.4700057
805,power2,COPD,All Age,14.01311876,0.002310809,0.622713075,6.666438401,-748.1866567,-745.3544559
806,power2,COPD,All Age,11.61960053,0.000864363,0.777583404,7.043108362,-766.3506609,-763.5184601
807,power2,COPD,All Age,31.17954198,0.000965358,0.594432562,7.265018492,-796.5985168,-793.766316
808,power2,COPD,All Age,18.371618,0.002065644,0.594303438,6.135047559,-765.1754466,-762.3432458
809,power2,COPD,All Age,10.33959363,0.001378958,0.744174308,6.591901857,-794.7884748,-791.956274
810,power2,COPD,All Age,16.77006908,0.001574013,0.622809105,7.467240232,-751.8143938,-748.982193
811,power2,COPD,All Age,15.77752622,0.000500227,0.743952793,6.308017418,-768.8610935,-766.0288927
812,power2,COPD,All Age,11.32597301,0.000723703,0.792465662,8.656514273,-776.496037,-773.6638362
813,power2,COPD,All Age,13.84325305,0.002446816,0.607149409,5.848915854,-759.0219867,-756.1897859
814,power2,COPD,All Age,12.8982367,0.001670132,0.657358597,7.401778714,-795.0205634,-792.1883626
815,power2,COPD,All Age,192.669502,0.000131972,0.606704949,7.220537307,-786.4759412,-783.6437404
816,power2,COPD,All Age,25.07502749,0.001290326,0.587283191,8.274366383,-755.8537446,-753.0215438
817,power2,COPD,All Age,31.1680398,0.000985098,0.610854708,7.687739502,-771.3562393,-768.5240385
818,power2,COPD,All Age,12.7398305,0.001791652,0.641013366,6.522761401,-750.5772108,-747.74501
819,power2,COPD,All Age,44.20660151,0.000140474,0.766774456,7.048669863,-778.6398492,-775.8076484
820,power2,COPD,All Age,14.02007523,0.001283872,0.667938488,7.595951846,-763.3831636,-760.5509628
821,power2,COPD,All Age,17.02084764,0.000851859,0.676518209,8.726999591,-799.5687795,-796.7365787
