sim,funct,cause,age,alpha,beta,delta,zcf,aic,bic
552,power2,LC,All Age,50.73266205,0.000292145,0.784181522,8.602820566,-10196.90004,-10188.58989
553,power2,LC,All Age,57.16556309,0.000181354,0.805521703,7.991323089,-10270.72667,-10262.41652
554,power2,LC,All Age,247.7452163,0.000144328,0.672399407,6.55748649,-10191.73409,-10183.42394
555,power2,LC,All Age,231.252918,0.000126723,0.68958407,8.444508725,-10238.37113,-10230.06098
556,power2,LC,All Age,269.8796523,9.80E-05,0.701147365,8.501194137,-10270.60713,-10262.29698
557,power2,LC,All Age,227.5359512,8.64E-05,0.730613152,6.556993307,-10275.12923,-10266.81908
558,power2,LC,All Age,51.36291761,0.000167326,0.828629578,6.045283416,-10215.60562,-10207.29547
559,power2,LC,All Age,55.68893884,0.000266081,0.775798186,7.28267273,-10218.33077,-10210.02062
560,power2,LC,All Age,211.3793319,9.15E-05,0.727272044,6.410407614,-10220.22238,-10211.91223
561,power2,LC,All Age,53.83586823,0.00027486,0.786214368,7.351847746,-10193.86655,-10185.5564
562,power2,LC,All Age,36.009221,2.43E-06,1.33177985,7.492017754,-10187.95438,-10179.64423
563,power2,LC,All Age,69.13456093,0.000216478,0.772366132,6.081434056,-10267.87918,-10259.56903
564,power2,LC,All Age,143.9670386,8.02E-05,0.782891312,7.502180676,-10225.52736,-10217.21721
565,power2,LC,All Age,59.09364675,0.000310643,0.752565958,7.353438913,-10239.40995,-10231.0998
566,power2,LC,All Age,86.72900078,0.000240571,0.727773309,7.016126981,-10257.75403,-10249.44388
567,power2,LC,All Age,118.0167751,0.000116792,0.775294593,8.38712635,-10273.99512,-10265.68497
568,power2,LC,All Age,60.696767,0.000357806,0.740085386,6.419958787,-10267.39797,-10259.08782
569,power2,LC,All Age,90.06339233,0.0001707,0.754089928,6.142851678,-10256.54265,-10248.2325
570,power2,LC,All Age,84.66884442,0.000182701,0.764079392,5.953442444,-10286.28609,-10277.97594
571,power2,LC,All Age,289.1916857,7.18E-05,0.725251231,7.930614423,-10242.20254,-10233.89239
572,power2,LC,All Age,31.36421131,2.22E-07,1.622443266,6.713849037,-10114.94978,-10106.63963
573,power2,LC,All Age,112.7051667,0.000395354,0.653368281,8.655677407,-10322.08764,-10313.77749
574,power2,LC,All Age,89.38632012,0.000254271,0.725335522,8.181632088,-10259.24395,-10250.9338
575,power2,LC,All Age,57.47197513,0.000197073,0.800199617,6.264410354,-10187.7066,-10179.39645
576,power2,LC,All Age,48.05675545,0.000306631,0.791120607,6.9530709,-10267.66996,-10259.35981
577,power2,LC,All Age,77.2261609,0.000143033,0.802507824,5.858283658,-10211.55712,-10203.24697
578,power2,LC,All Age,105.3242076,0.000178055,0.735098083,7.637482756,-10284.92569,-10276.61554
579,power2,LC,All Age,70.16200775,0.000228474,0.773539239,8.420636442,-10314.54732,-10306.23717
580,power2,LC,All Age,207.1411582,7.47E-05,0.752494494,8.080556042,-10237.65876,-10229.34861
581,power2,LC,All Age,467.1766683,6.43E-05,0.688205532,7.967016524,-10194.18802,-10185.87787
582,power2,LC,All Age,275.0067964,6.88E-05,0.733806466,6.922015006,-10210.65019,-10202.34004
583,power2,LC,All Age,102.2169093,0.000198109,0.730707045,6.050764181,-10206.45206,-10198.14191
584,power2,LC,All Age,105.3026764,0.000216715,0.720167166,7.583193345,-10231.99667,-10223.68652
585,power2,LC,All Age,121.5922074,0.000214306,0.704055301,7.051659706,-10270.05767,-10261.74752
586,power2,LC,All Age,70.0468088,9.97E-05,0.840445802,7.708423528,-10185.01931,-10176.70916
587,power2,LC,All Age,118.2178736,0.000149157,0.744130709,6.203201261,-10183.94473,-10175.63458
588,power2,LC,All Age,140.4936953,0.000130998,0.739157121,6.432001498,-10291.71328,-10283.40313
589,power2,LC,All Age,142.9619299,0.000173289,0.711689558,7.193647697,-10232.20622,-10223.89607
590,power2,LC,All Age,314.8154345,0.000106842,0.671207009,8.790430017,-10279.62757,-10271.31742
591,power2,LC,All Age,109.1427118,0.000310089,0.672730875,6.09040642,-10199.66052,-10191.35037
592,power2,LC,All Age,251.7333011,0.00010135,0.702235987,8.028274013,-10256.23001,-10247.91986
593,power2,LC,All Age,112.4021792,0.000208315,0.716793513,6.694680598,-10344.27951,-10335.96936
594,power2,LC,All Age,46.24397406,0.000177674,0.853478195,8.775809464,-10219.49117,-10211.18102
595,power2,LC,All Age,775.7644037,3.42E-05,0.686897707,6.136075842,-10340.83554,-10332.52539
596,power2,LC,All Age,270.2577161,0.000122486,0.678289131,6.681883015,-10215.78143,-10207.47128
597,power2,LC,All Age,64.88634776,0.000250255,0.768928911,7.92192294,-10197.73385,-10189.4237
598,power2,LC,All Age,80.58086059,0.000189203,0.762649196,6.440021033,-10236.13019,-10227.82004
599,power2,LC,All Age,146.3334892,0.00013359,0.734091672,8.147329788,-10260.85802,-10252.54787
600,power2,LC,All Age,200.2622482,0.000134101,0.702679898,7.67096158,-10220.5459,-10212.23575
601,power2,LC,All Age,57.75789579,0.000392754,0.731075441,6.214767483,-10273.57808,-10265.26793
602,power2,LC,All Age,74.20483022,0.000386622,0.70719713,6.256130214,-10274.00991,-10265.69976
603,power2,LC,All Age,49.94941455,9.63E-05,0.906676116,6.253872756,-10196.87574,-10188.56559
604,power2,LC,All Age,53.87457187,0.000227376,0.807024895,7.236966662,-10291.69065,-10283.3805
605,power2,LC,All Age,42.85803215,2.18E-05,1.072023011,6.721049137,-10206.19113,-10197.88098
606,power2,LC,All Age,214.7097965,0.000102928,0.712800322,7.867161147,-10284.41573,-10276.10558
607,power2,LC,All Age,174.9788132,0.00010331,0.740934127,5.88899694,-10218.42807,-10210.11792
608,power2,LC,All Age,80.10154127,0.000185757,0.764033834,6.54396761,-10178.06755,-10169.7574
609,power2,LC,All Age,199.000574,0.000138887,0.69340534,7.777524099,-10204.91418,-10196.60403
610,power2,LC,All Age,134.4508383,0.000162373,0.718303184,6.105719328,-10342.47899,-10334.16884
611,power2,LC,All Age,129.0480599,0.00014635,0.737989456,7.416510654,-10215.88463,-10207.57448
612,power2,LC,All Age,66.46914962,8.21E-05,0.878955134,8.595772981,-10271.28813,-10262.97799
613,power2,LC,All Age,183.8172254,0.000189913,0.662911256,8.495240421,-10354.54374,-10346.23359
614,power2,LC,All Age,129.39478,0.000118739,0.760486706,7.32704628,-10275.02723,-10266.71708
615,power2,LC,All Age,31.85844718,7.24E-06,1.242001811,8.493064861,-10162.91097,-10154.60082
616,power2,LC,All Age,103.5516908,0.000208131,0.729001565,7.042483046,-10185.95572,-10177.64557
617,power2,LC,All Age,90.95737887,0.000205711,0.742364945,6.264135589,-10279.18311,-10270.87296
618,power2,LC,All Age,77.17706547,7.70E-05,0.865695588,5.937172266,-10226.99448,-10218.68433
619,power2,LC,All Age,190.3955417,0.000187789,0.670998924,8.135463169,-10210.91799,-10202.60784
620,power2,LC,All Age,193.6840429,0.000106683,0.721623158,8.023583166,-10313.67674,-10305.36659
621,power2,LC,All Age,194.8231439,0.000188536,0.668529907,7.360358187,-10284.74359,-10276.43344
622,power2,LC,All Age,80.58395849,0.000352851,0.703859942,8.06095339,-10200.59768,-10192.28753
623,power2,LC,All Age,121.5635758,0.000274269,0.678422416,6.263922188,-10227.95631,-10219.64616
624,power2,LC,All Age,74.71903981,0.000191625,0.776533919,7.218625395,-10200.45774,-10192.14759
625,power2,LC,All Age,188.8317885,0.000235621,0.647262575,7.55755979,-10170.89904,-10162.58889
626,power2,LC,All Age,103.416412,0.000118059,0.781126459,8.261235658,-10316.05548,-10307.74533
627,power2,LC,All Age,51.56229949,0.000445741,0.729021846,5.856739024,-10279.52443,-10271.21428
628,power2,LC,All Age,232.8581827,0.000189826,0.641736738,7.273940178,-10307.6945,-10299.38435
629,power2,LC,All Age,380.2223853,5.82E-05,0.711593631,8.389899841,-10319.55542,-10311.24527
630,power2,LC,All Age,76.1145581,0.000261205,0.733785932,8.126778274,-10192.87696,-10184.56681
631,power2,LC,All Age,84.21565536,0.000108659,0.814452093,7.677132462,-10255.33027,-10247.02012
632,power2,LC,All Age,260.2244227,0.000142334,0.661299737,6.721441745,-10217.14685,-10208.8367
633,power2,LC,All Age,223.5177354,0.000103457,0.710328394,8.739525404,-10295.53457,-10287.22442
634,power2,LC,All Age,128.8866802,0.000193021,0.697818369,8.478176863,-10255.74579,-10247.43564
635,power2,LC,All Age,139.8775636,0.000125732,0.741909302,6.213299074,-10272.9907,-10264.68055
636,power2,LC,All Age,74.11264146,0.000163408,0.787031144,8.706038231,-10274.16363,-10265.85348
637,power2,LC,All Age,82.93102867,0.000121744,0.808136892,8.031792641,-10227.91175,-10219.6016
638,power2,LC,All Age,185.762664,0.000148374,0.69677849,8.563953919,-10305.55366,-10297.24351
639,power2,LC,All Age,161.6679235,9.56E-05,0.759715824,8.399895009,-10270.02562,-10261.71547
640,power2,LC,All Age,151.1680693,0.000137698,0.724960354,7.44330239,-10283.87808,-10275.56793
641,power2,LC,All Age,91.2481943,0.000105659,0.818691778,7.257935705,-10224.77216,-10216.46201
642,power2,LC,All Age,81.19542682,0.000166824,0.780309154,8.067138505,-10319.1991,-10310.88895
643,power2,LC,All Age,203.6787748,0.000101812,0.720960342,8.373959958,-10250.77045,-10242.4603
644,power2,LC,All Age,321.0691384,8.34E-05,0.698910627,6.734359425,-10282.46075,-10274.1506
645,power2,LC,All Age,53.33487509,0.000546349,0.71053262,6.667139508,-10294.23398,-10285.92383
646,power2,LC,All Age,58.62958919,0.000200292,0.793356028,8.038291023,-10182.26927,-10173.95912
647,power2,LC,All Age,48.37842473,0.000362255,0.75899529,7.133920265,-10230.76385,-10222.4537
648,power2,LC,All Age,581.8337342,5.71E-05,0.666399261,6.903819074,-10332.72121,-10324.41106
649,power2,LC,All Age,62.18340933,0.000201235,0.79506133,7.838379231,-10304.16348,-10295.85333
650,power2,LC,All Age,192.9204514,0.000102726,0.734718555,7.376807975,-10292.48002,-10284.16987
651,power2,LC,All Age,64.35378721,0.000304732,0.747111353,8.25245376,-10228.30812,-10219.99797
652,power2,LC,All Age,67.46574035,0.000103588,0.860755649,7.238279234,-10136.49566,-10128.18551
653,power2,LC,All Age,148.5076555,0.000159765,0.713720229,7.694106795,-10286.07716,-10277.76701
654,power2,LC,All Age,102.7144862,0.000414097,0.660113669,7.756914912,-10143.66244,-10135.35229
655,power2,LC,All Age,145.8585229,0.000259021,0.658329284,5.914828515,-10307.09692,-10298.78677
656,power2,LC,All Age,48.98473675,0.000360977,0.767879983,8.045193099,-10285.05239,-10276.74224
657,power2,LC,All Age,198.1154158,8.08E-05,0.750820904,7.448610734,-10215.12994,-10206.81979
658,power2,LC,All Age,53.6045768,0.000160307,0.84369981,8.110279768,-10310.72253,-10302.41238
659,power2,LC,All Age,53.00620636,0.000245802,0.793678716,7.735187421,-10254.90903,-10246.59888
660,power2,LC,All Age,266.0015248,6.31E-05,0.742951459,7.018242861,-10271.55446,-10263.24431
661,power2,LC,All Age,199.6137135,0.0001649,0.674363632,7.655946474,-10249.20471,-10240.89457
662,power2,LC,All Age,66.60058046,0.000315351,0.737316533,8.747298059,-10343.81665,-10335.5065
663,power2,LC,All Age,79.78393031,7.78E-05,0.861759443,8.474267053,-10248.31422,-10240.00407
664,power2,LC,All Age,125.376379,0.000118931,0.760264619,7.230536571,-10256.79733,-10248.48718
665,power2,LC,All Age,38.91457545,5.45E-06,1.246249928,7.473874594,-10172.74285,-10164.4327
666,power2,LC,All Age,56.13316483,0.000269874,0.776056467,7.123796252,-10236.41843,-10228.10828
667,power2,LC,All Age,490.8450981,2.15E-05,0.79499618,7.982470749,-10214.12169,-10205.81154
668,power2,LC,All Age,101.1455599,0.000244675,0.71674733,8.632598218,-10251.54546,-10243.23531
669,power2,LC,All Age,137.8390435,0.000146408,0.722477946,6.853094197,-10179.32222,-10171.01207
670,power2,LC,All Age,110.2045808,0.000194005,0.730712722,7.976762894,-10308.58714,-10300.27699
671,power2,LC,All Age,133.9224797,0.000213469,0.69131939,8.362225432,-10305.81818,-10297.50803
672,power2,LC,All Age,67.36376334,0.000666744,0.657527059,7.630186899,-10265.60061,-10257.29046
673,power2,LC,All Age,84.65416387,0.000192499,0.763502291,6.267309572,-10184.95849,-10176.64834
674,power2,LC,All Age,154.5367306,9.53E-05,0.758993138,6.362175567,-10232.72987,-10224.41972
675,power2,LC,All Age,136.5029466,0.000104424,0.763497735,8.507216432,-10218.44258,-10210.13243
676,power2,LC,All Age,210.2808347,8.60E-05,0.7367928,7.939228707,-10209.01426,-10200.70411
677,power2,LC,All Age,81.00196956,0.000225449,0.747807784,8.648867717,-10337.77742,-10329.46727
678,power2,LC,All Age,58.82911561,0.000199325,0.799831772,7.510648124,-10271.40156,-10263.09141
679,power2,LC,All Age,97.33113175,0.000197523,0.738257963,5.861267883,-10167.1062,-10158.79605
680,power2,LC,All Age,68.97731418,0.000245045,0.757320436,7.313035639,-10249.13725,-10240.8271
681,power2,LC,All Age,130.617042,7.63E-05,0.804482011,7.806599866,-10265.75394,-10257.44379
682,power2,LC,All Age,479.1675414,6.83E-05,0.676019118,8.723642145,-10246.34034,-10238.03019
683,power2,LC,All Age,76.28082847,0.000254901,0.740026615,6.375508876,-10253.52824,-10245.21809
684,power2,LC,All Age,73.90489943,9.12E-05,0.840512799,6.277994722,-10225.4047,-10217.09455
685,power2,LC,All Age,75.13250341,0.000259309,0.744448451,7.061481729,-10292.63645,-10284.3263
686,power2,LC,All Age,289.2406932,6.49E-05,0.737929985,6.157955804,-10235.76882,-10227.45867
687,power2,LC,All Age,112.063337,0.000405485,0.64614248,7.922454202,-10261.87823,-10253.56808
688,power2,LC,All Age,179.5683345,7.53E-05,0.768876898,8.566181665,-10309.09567,-10300.78552
689,power2,LC,All Age,62.53241884,0.000216577,0.794286024,6.491253205,-10181.89587,-10173.58572
690,power2,LC,All Age,83.22877286,0.000319411,0.701135086,6.162687953,-10214.19971,-10205.88956
691,power2,LC,All Age,203.2719421,0.000206973,0.656187719,6.071259391,-10116.39593,-10108.08578
692,power2,LC,All Age,329.2835351,6.07E-05,0.722227613,6.768085989,-10293.26831,-10284.95816
693,power2,LC,All Age,160.4630278,9.87E-05,0.745590595,7.473711342,-10268.03133,-10259.72118
694,power2,LC,All Age,78.72836746,0.00028895,0.726990931,6.838790753,-10329.30454,-10320.9944
695,power2,LC,All Age,56.52183025,0.000514018,0.705574997,6.820968434,-10345.71828,-10337.40813
696,power2,LC,All Age,83.31444796,0.000230496,0.745310864,8.012148735,-10295.63031,-10287.32016
697,power2,LC,All Age,112.8258313,7.82E-05,0.817607219,7.147830216,-10269.85225,-10261.5421
698,power2,LC,All Age,155.5823015,0.000206679,0.687241189,6.2678069,-10146.47181,-10138.16166
699,power2,LC,All Age,138.9568716,0.00010725,0.75722735,7.003246034,-10174.15511,-10165.84496
700,power2,LC,All Age,106.2499148,0.000162612,0.739035634,5.805224861,-10211.98206,-10203.67191
701,power2,LC,All Age,144.1083026,0.000152454,0.731304038,6.635200712,-10257.15425,-10248.8441
702,power2,LC,All Age,120.002347,0.000100114,0.781662377,7.918399956,-10253.75757,-10245.44742
703,power2,LC,All Age,126.084994,0.000228969,0.693179334,8.019567279,-10301.88369,-10293.57354
704,power2,LC,All Age,444.9071655,3.34E-05,0.758953284,8.357063097,-10303.42405,-10295.1139
705,power2,LC,All Age,278.2428447,6.21E-05,0.740580045,7.934516074,-10297.44864,-10289.13849
706,power2,LC,All Age,198.3009137,9.19E-05,0.73506171,6.783093578,-10226.69564,-10218.38549
707,power2,LC,All Age,103.9995431,0.000180156,0.742656762,7.451595364,-10271.10788,-10262.79773
708,power2,LC,All Age,292.4620721,7.45E-05,0.706986423,7.27985189,-10271.43384,-10263.12369
709,power2,LC,All Age,73.89420942,0.000139139,0.807243217,6.83579869,-10242.65668,-10234.34653
710,power2,LC,All Age,390.6857412,7.20E-05,0.690859955,7.280327643,-10182.91222,-10174.60207
711,power2,LC,All Age,537.2709681,7.83E-05,0.647460588,7.897434227,-10264.12043,-10255.81028
712,power2,LC,All Age,53.51177415,0.000507504,0.716378392,7.454402206,-10265.20302,-10256.89287
713,power2,LC,All Age,329.99607,8.35E-05,0.688245723,7.362484606,-10210.8535,-10202.54335
714,power2,LC,All Age,170.1759516,9.62E-05,0.748043845,6.069775586,-10286.48406,-10278.17391
715,power2,LC,All Age,117.3421377,0.000264366,0.68444723,6.951174068,-10290.98705,-10282.6769
716,power2,LC,All Age,115.51509,0.000304765,0.672501151,7.691625261,-10227.6563,-10219.34615
717,power2,LC,All Age,145.2498622,8.97E-05,0.775005092,7.069979583,-10265.62128,-10257.31113
718,power2,LC,All Age,137.7263914,0.000149786,0.722949227,8.267832135,-10309.12518,-10300.81503
719,power2,LC,All Age,60.59257353,0.000524557,0.702507526,6.462151793,-10228.53873,-10220.22858
720,power2,LC,All Age,126.8036828,0.000134316,0.744378555,8.615780689,-10252.25327,-10243.94313
721,power2,LC,All Age,105.8651622,4.97E-05,0.872721042,6.09647637,-10185.77466,-10177.46451
722,power2,LC,All Age,291.3869921,8.95E-05,0.694458412,6.393225121,-10209.17699,-10200.86684
723,power2,LC,All Age,224.1014105,0.000123853,0.694673158,7.334572481,-10273.31926,-10265.00911
724,power2,LC,All Age,101.8399454,9.94E-05,0.810110887,8.040019859,-10174.97552,-10166.66537
725,power2,LC,All Age,136.8556187,0.000225732,0.688488266,6.915690405,-10286.58883,-10278.27868
726,power2,LC,All Age,276.5057476,7.37E-05,0.731216088,7.05139169,-10281.78575,-10273.4756
727,power2,LC,All Age,135.9211753,4.59E-05,0.849417628,6.699491809,-10295.19933,-10286.88918
728,power2,LC,All Age,420.2855399,4.12E-05,0.745204947,6.761311223,-10197.91352,-10189.60337
729,power2,LC,All Age,101.580314,0.000129936,0.780398048,6.770643563,-10183.09808,-10174.78793
730,power2,LC,All Age,45.87352979,0.000326554,0.781922461,7.10643101,-10209.55946,-10201.24931
731,power2,LC,All Age,96.82659047,6.84E-05,0.849562646,7.262910201,-10319.52817,-10311.21802
732,power2,LC,All Age,85.20841265,0.000295398,0.708233067,7.65727527,-10314.30979,-10305.99965
733,power2,LC,All Age,213.744721,7.96E-05,0.737941486,6.740130056,-10237.526,-10229.21585
734,power2,LC,All Age,115.5287985,0.000163664,0.73269165,7.310926073,-10256.34905,-10248.0389
735,power2,LC,All Age,120.6410557,0.00014327,0.747082991,8.350182649,-10236.86815,-10228.558
736,power2,LC,All Age,166.7719808,0.000106898,0.739233921,7.561476963,-10280.4743,-10272.16415
737,power2,LC,All Age,313.9388249,9.63E-05,0.676273836,7.680158026,-10294.46362,-10286.15347
738,power2,LC,All Age,59.74581187,4.51E-05,0.957612446,5.932530035,-10222.28302,-10213.97287
739,power2,LC,All Age,86.12934614,0.000126239,0.801873326,7.51266328,-10290.92388,-10282.61373
740,power2,LC,All Age,198.5247445,6.63E-05,0.766454207,7.625067067,-10229.25766,-10220.94751
741,power2,LC,All Age,58.95345139,0.000201557,0.806009101,6.570580642,-10179.8759,-10171.56575
742,power2,LC,All Age,161.0703263,9.19E-05,0.75928529,7.034431487,-10378.58146,-10370.27131
743,power2,LC,All Age,105.391892,0.000140772,0.766650477,8.541374492,-10237.89397,-10229.58383
744,power2,LC,All Age,587.4801385,3.58E-05,0.720261038,6.587824926,-10319.59321,-10311.28306
745,power2,LC,All Age,95.3018422,0.000272711,0.703886883,7.016809811,-10299.58561,-10291.27546
746,power2,LC,All Age,107.8425919,0.000228583,0.703886778,7.037012871,-10236.90184,-10228.59169
747,power2,LC,All Age,317.7484946,8.22E-05,0.691508052,6.061454409,-10205.26644,-10196.95629
748,power2,LC,All Age,320.4369705,0.000122122,0.65110083,6.756758488,-10134.05698,-10125.74683
749,power2,LC,All Age,66.46770007,0.000237027,0.77086408,8.701486551,-10215.06125,-10206.7511
750,power2,LC,All Age,210.7562068,5.46E-05,0.779622387,7.899528966,-10327.94983,-10319.63968
751,power2,LC,All Age,132.5421614,0.000212215,0.693822012,5.953224764,-10234.84206,-10226.53191
752,power2,LC,All Age,102.9825683,0.000310446,0.682809998,8.775905318,-10183.71562,-10175.40547
753,power2,LC,All Age,49.34124802,0.000301572,0.789650425,7.358543399,-10215.23038,-10206.92023
754,power2,LC,All Age,115.5369132,4.79E-05,0.865449014,8.408641002,-10217.82171,-10209.51156
755,power2,LC,All Age,138.4712436,0.000156588,0.718657418,5.95754583,-10260.75317,-10252.44302
756,power2,LC,All Age,192.4133491,8.08E-05,0.755916348,6.573931315,-10273.57896,-10265.26881
757,power2,LC,All Age,257.9424898,7.62E-05,0.733034779,6.052648904,-10249.35354,-10241.04339
758,power2,LC,All Age,83.14122756,0.000117032,0.811406397,6.639441061,-10307.93844,-10299.62829
759,power2,LC,All Age,95.99017314,0.000202264,0.743053068,6.973998253,-10267.13131,-10258.82116
760,power2,LC,All Age,44.96800691,0.000166154,0.855962549,7.094572754,-10216.06318,-10207.75303
761,power2,LC,All Age,73.73094242,0.000217093,0.762561317,8.46599596,-10300.92606,-10292.61591
762,power2,LC,All Age,131.8285152,0.00015579,0.734876992,6.671912915,-10226.29774,-10217.98759
763,power2,LC,All Age,47.18393051,0.000180656,0.826327351,6.788793072,-10275.44356,-10267.13341
764,power2,LC,All Age,73.71479482,0.000165503,0.789545401,6.601648486,-10257.45659,-10249.14644
765,power2,LC,All Age,224.6581021,9.44E-05,0.719267749,8.042640869,-10227.82866,-10219.51851
766,power2,LC,All Age,117.4968422,0.000134129,0.754898985,8.621305384,-10198.49664,-10190.18649
767,power2,LC,All Age,345.6969461,5.59E-05,0.73219141,8.255329593,-10293.85358,-10285.54343
768,power2,LC,All Age,57.5892274,0.000419808,0.726200038,6.51742393,-10291.31319,-10283.00304
769,power2,LC,All Age,253.9517457,7.68E-05,0.733382732,6.727374878,-10250.6274,-10242.31725
770,power2,LC,All Age,83.39366088,0.000330666,0.703660985,5.859106931,-10173.74534,-10165.4352
771,power2,LC,All Age,122.5325593,6.48E-05,0.826323678,7.374918055,-10171.15175,-10162.8416
772,power2,LC,All Age,152.8268168,0.000172934,0.70025475,7.69604885,-10285.04251,-10276.73236
773,power2,LC,All Age,106.8772655,7.39E-05,0.830539182,7.197457297,-10272.64982,-10264.33967
774,power2,LC,All Age,304.8740476,7.57E-05,0.706158417,7.043069978,-10203.59335,-10195.2832
775,power2,LC,All Age,140.1523664,9.38E-05,0.766117324,7.547645444,-10327.26551,-10318.95536
776,power2,LC,All Age,311.1636373,0.000101366,0.679129277,6.960541281,-10240.63239,-10232.32224
777,power2,LC,All Age,91.17800908,0.000198778,0.750569641,7.702809691,-10244.3653,-10236.05515
778,power2,LC,All Age,53.08785505,0.000195681,0.810346236,8.20297354,-10227.84808,-10219.53793
779,power2,LC,All Age,180.0572797,0.000142021,0.705693787,5.911436262,-10279.17331,-10270.86316
780,power2,LC,All Age,72.05261337,0.000320153,0.729169405,6.049200688,-10251.46711,-10243.15696
781,power2,LC,All Age,253.1490769,7.21E-05,0.740289679,7.963777224,-10284.91426,-10276.60411
782,power2,LC,All Age,65.12811527,0.000161738,0.801861305,7.921992195,-10317.74422,-10309.43407
783,power2,LC,All Age,115.7019646,0.000204286,0.714753464,7.305015281,-10248.86577,-10240.55562
784,power2,LC,All Age,178.465069,0.000144152,0.704699724,8.626595133,-10347.76945,-10339.4593
785,power2,LC,All Age,107.9349627,0.000151639,0.754233102,7.211273055,-10195.91458,-10187.60443
786,power2,LC,All Age,150.1320925,0.000330583,0.630925976,7.485702187,-10143.72458,-10135.41443
787,power2,LC,All Age,196.4791575,0.000161768,0.686322751,8.387476444,-10264.01088,-10255.70073
788,power2,LC,All Age,70.17091275,0.000101626,0.851908666,6.812880043,-10197.55384,-10189.24369
789,power2,LC,All Age,54.66736939,0.000127025,0.853982484,8.325898664,-10321.40772,-10313.09757
790,power2,LC,All Age,118.784875,0.000146873,0.753989914,8.09601401,-10278.36372,-10270.05357
791,power2,LC,All Age,113.5623125,0.000258204,0.687273572,8.31893036,-10266.1206,-10257.81045
792,power2,LC,All Age,199.2673803,9.55E-05,0.734568214,8.071443156,-10280.44445,-10272.1343
793,power2,LC,All Age,242.9865514,8.68E-05,0.726189547,6.045018543,-10284.74656,-10276.43641
794,power2,LC,All Age,127.7336027,0.000162867,0.733412584,6.899076331,-10190.39229,-10182.08214
795,power2,LC,All Age,104.39613,0.00020874,0.728278228,7.4786258,-10289.4831,-10281.17295
796,power2,LC,All Age,84.00280183,0.000187001,0.764128484,7.94800147,-10207.43242,-10199.12227
797,power2,LC,All Age,63.65942526,0.000247339,0.766035105,5.894005809,-10248.65968,-10240.34953
798,power2,LC,All Age,104.6217505,0.000177699,0.735985436,7.201930046,-10321.73887,-10313.42872
799,power2,LC,All Age,86.56779656,0.000247887,0.732257533,7.429821159,-10266.50395,-10258.1938
800,power2,LC,All Age,458.4562688,5.32E-05,0.701758333,7.098873523,-10298.43322,-10290.12307
801,power2,LC,All Age,143.2800644,0.000208674,0.692063164,5.943869152,-10212.85142,-10204.54127
802,power2,LC,All Age,425.7761554,6.43E-05,0.690344968,8.788775807,-10266.30941,-10257.99926
803,power2,LC,All Age,197.2625382,6.59E-05,0.770142476,8.557021226,-10319.77726,-10311.46711
804,power2,LC,All Age,92.72793039,0.000146909,0.780016675,7.391202867,-10254.42191,-10246.11176
805,power2,LC,All Age,29.96974427,6.30E-07,1.524792943,7.944748885,-10267.02937,-10258.71922
806,power2,LC,All Age,197.2097407,7.65E-05,0.756404861,7.719109976,-10358.27417,-10349.96402
807,power2,LC,All Age,79.45478357,0.00025336,0.728639258,6.701419214,-10277.3085,-10268.99835
808,power2,LC,All Age,36.24738332,0.000568275,0.754453082,8.76578359,-10301.47609,-10293.16594
809,power2,LC,All Age,178.9061224,0.000138248,0.704326634,8.233610066,-10254.23068,-10245.92053
810,power2,LC,All Age,78.07042836,0.000111318,0.824828329,6.250313619,-10243.89667,-10235.58652
811,power2,LC,All Age,79.17745279,0.000370979,0.694899123,7.617396274,-10261.52871,-10253.21856
812,power2,LC,All Age,198.0250953,0.000238483,0.639332989,6.112707698,-10240.2397,-10231.92955
813,power2,LC,All Age,131.6536676,0.000110423,0.766999486,7.278946047,-10183.93554,-10175.62539
814,power2,LC,All Age,70.18316249,0.000143828,0.80737266,5.945337193,-10322.82789,-10314.51774
815,power2,LC,All Age,66.32333283,0.000422244,0.698743579,7.94280958,-10303.16374,-10294.85359
816,power2,LC,All Age,80.99010833,0.000505277,0.660569344,6.388308432,-10160.3247,-10152.01455
817,power2,LC,All Age,71.45370272,5.81E-05,0.905478685,7.957809496,-10200.17244,-10191.86229
818,power2,LC,All Age,331.3117796,8.02E-05,0.695305444,6.84136,-10228.40044,-10220.09029
819,power2,LC,All Age,85.42044698,0.000147381,0.792218507,7.498486692,-10277.31069,-10269.00054
820,power2,LC,All Age,34.61902784,1.47E-05,1.156060173,7.345525027,-10159.68158,-10151.37143
821,power2,LC,All Age,140.6454227,0.000128458,0.741051442,7.952765881,-10256.72244,-10248.41229
822,power2,LC,All Age,178.7533515,0.00013173,0.709724789,6.860996206,-10291.77255,-10283.4624
823,power2,LC,All Age,165.6407557,0.000143167,0.705835254,6.392021439,-10172.25619,-10163.94604
824,power2,LC,All Age,113.7722987,0.000219653,0.707281736,6.973209604,-10275.59757,-10267.28742
825,power2,LC,All Age,160.4419879,0.000129439,0.720494465,8.051280438,-10336.57691,-10328.26676
826,power2,LC,All Age,59.5988891,0.000281974,0.768199057,8.655358287,-10243.34543,-10235.03528
827,power2,LC,All Age,108.1915024,0.000138569,0.767403338,6.510157892,-10174.04302,-10165.73287
828,power2,LC,All Age,182.5516386,8.65E-05,0.758230719,7.536326419,-10231.51778,-10223.20763
829,power2,LC,All Age,742.0420459,3.48E-05,0.693333163,5.991949024,-10331.87381,-10323.56366
