sim,funct,cause,age,alpha,beta,delta,zcf,aic,bic
932,power2,IHD,AllAge,1.411831621,0.063614115,0.370359968,8.746768178,-4783.177561,-4777.072119
933,power2,IHD,AllAge,5.246062157,0.02393475,0.246176581,7.52878497,-4704.529216,-4698.423774
934,power2,IHD,AllAge,1.474006369,0.0695405,0.331457879,5.93317091,-4764.064036,-4757.958594
935,power2,IHD,AllAge,1.364372853,0.065433918,0.363201325,8.01370144,-4766.707329,-4760.601887
936,power2,IHD,AllAge,1.474364218,0.060200248,0.382571204,8.535065486,-4761.871834,-4755.766392
937,power2,IHD,AllAge,1.194783084,0.071317049,0.435114966,8.329055375,-4793.544501,-4787.439059
938,power2,IHD,AllAge,1.280036384,0.077435723,0.370590895,7.218757889,-4713.946359,-4707.840917
939,power2,IHD,AllAge,1.28594318,0.060248245,0.402706227,7.827326691,-4784.274608,-4778.169166
940,power2,IHD,AllAge,1.327045462,0.049755119,0.405574381,7.736624686,-4797.943858,-4791.838416
941,power2,IHD,AllAge,1.593151358,0.046947702,0.375427121,8.434077373,-4776.489978,-4770.384536
942,power2,IHD,AllAge,1.470924831,0.057563228,0.372156895,8.173466472,-4775.388876,-4769.283434
943,power2,IHD,AllAge,2.13971744,0.027973058,0.358031754,7.712927085,-4760.382027,-4754.276585
944,power2,IHD,AllAge,1.388927353,0.050438863,0.387412977,8.750078319,-4771.72163,-4765.616187
945,power2,IHD,AllAge,1.128580793,0.030242843,0.875636993,6.998763777,-4778.687654,-4772.582212
946,power2,IHD,AllAge,1.252355677,0.043253844,0.467353282,8.43936236,-4782.151381,-4776.045939
947,power2,IHD,AllAge,1.329238422,0.0856133,0.345643458,8.154813989,-4722.294776,-4716.189334
948,power2,IHD,AllAge,1.362366707,0.05309669,0.402448773,8.168914338,-4794.995271,-4788.889829
949,power2,IHD,AllAge,1.856650039,0.036946812,0.356833412,7.42308554,-4783.65964,-4777.554198
950,power2,IHD,AllAge,1.511973322,0.051771054,0.398013621,7.413871873,-4777.636803,-4771.531361
951,power2,IHD,AllAge,2.321735314,0.044263792,0.286416031,8.032143643,-4768.147894,-4762.042452
952,power2,IHD,AllAge,1.410879596,0.0674962,0.357394746,7.667872648,-4736.080417,-4729.974975
953,power2,IHD,AllAge,1.356781678,0.074762176,0.367135401,7.753067051,-4720.883842,-4714.7784
954,power2,IHD,AllAge,1.204883462,0.013330319,1.153505052,5.952913444,-4744.424701,-4738.319259
955,power2,IHD,AllAge,1.52299314,0.057693192,0.362181711,6.229598037,-4745.9909,-4739.885458
956,power2,IHD,AllAge,2.754580221,0.0401749,0.290828701,8.505330526,-4738.273713,-4732.16827
957,power2,IHD,AllAge,1.18374908,0.02709317,0.95290596,8.57428498,-4761.706024,-4755.600582
958,power2,IHD,AllAge,1.314943137,0.046050661,0.514992702,7.253203447,-4739.741886,-4733.636444
959,power2,IHD,AllAge,1.199703941,0.044715101,0.606724563,6.268661283,-4733.674682,-4727.569239
960,power2,IHD,AllAge,1.357500251,0.054174188,0.404917007,7.655718109,-4784.958507,-4778.853064
961,power2,IHD,AllAge,1.874147708,0.057530157,0.31512549,7.230360716,-4746.963951,-4740.858509
962,power2,IHD,AllAge,1.149688722,0.032969629,0.821482319,8.553278184,-4753.942499,-4747.837057
963,power2,IHD,AllAge,1.455189177,0.055823216,0.373501404,6.533704608,-4715.041577,-4708.936135
964,power2,IHD,AllAge,1.295883299,0.047412176,0.6048092,8.346964152,-4747.663962,-4741.55852
965,power2,IHD,AllAge,1.280890731,0.032562797,0.765381699,8.783509768,-4719.349787,-4713.244345
966,power2,IHD,AllAge,1.216331472,0.054437826,0.448541618,6.338954833,-4751.196572,-4745.091129
967,power2,IHD,AllAge,1.330013625,0.015980882,0.965988535,5.906982615,-4764.665455,-4758.560013
968,power2,IHD,AllAge,1.98720725,0.043487068,0.327010763,6.816847448,-4749.215557,-4743.110115
969,power2,IHD,AllAge,1.852736089,0.069110397,0.297758936,7.208366581,-4745.942901,-4739.837459
970,power2,IHD,AllAge,1.17080879,0.050881701,0.540641854,7.918739303,-4764.559942,-4758.4545
971,power2,IHD,AllAge,1.604747123,0.075518485,0.309670084,6.001284698,-4736.147717,-4730.042274
972,power2,IHD,AllAge,2.111345962,0.059858804,0.278026802,6.717627752,-4730.914485,-4724.809043
973,power2,IHD,AllAge,1.640257824,0.040063518,0.383953358,8.339753996,-4716.812669,-4710.707227
974,power2,IHD,AllAge,1.572428501,0.044115655,0.387651916,8.174728432,-4720.158111,-4714.052669
975,power2,IHD,AllAge,2.163966708,0.037920855,0.318541382,7.356730417,-4794.225426,-4788.119984
976,power2,IHD,AllAge,1.37388449,0.089203037,0.311105534,7.202104346,-4759.364185,-4753.258743
977,power2,IHD,AllAge,1.208156006,0.049101342,0.567871282,8.126009608,-4750.977252,-4744.87181
978,power2,IHD,AllAge,1.962971967,0.057776038,0.302942383,7.148652318,-4781.414673,-4775.309231
979,power2,IHD,AllAge,1.148855058,0.053300552,0.654858511,5.885302287,-4803.484688,-4797.379246
980,power2,IHD,AllAge,1.963395769,0.041656842,0.33850224,7.204392584,-4754.742246,-4748.636804
981,power2,IHD,AllAge,2.968619719,0.038388232,0.283825573,5.975145204,-4735.631634,-4729.526192
982,power2,IHD,AllAge,1.840983107,0.049218827,0.314263286,8.366751615,-4750.611845,-4744.506403
983,power2,IHD,AllAge,1.168208826,0.048631173,0.549098041,8.332983876,-4767.096244,-4760.990801
984,power2,IHD,AllAge,1.632325586,0.069616505,0.330266503,5.937535771,-4707.880662,-4701.77522
985,power2,IHD,AllAge,1.834159268,0.063328637,0.287407755,8.065752111,-4725.325458,-4719.220016
986,power2,IHD,AllAge,1.838617792,0.042088771,0.344316427,7.699024782,-4751.943331,-4745.837889
987,power2,IHD,AllAge,1.527387894,0.047538339,0.375105095,7.402355918,-4727.53135,-4721.425908
988,power2,IHD,AllAge,1.584044508,0.037240747,0.381376669,7.850794709,-4783.73592,-4777.630478
989,power2,IHD,AllAge,1.21717896,0.021286211,0.986605258,8.229565641,-4757.004245,-4750.898803
990,power2,IHD,AllAge,1.559405517,0.084106655,0.314672547,7.434912002,-4817.186287,-4811.080845
991,power2,IHD,AllAge,1.48970235,0.081100414,0.331993376,8.467646784,-4703.815268,-4697.709826
992,power2,IHD,AllAge,1.459321536,0.055206603,0.356982949,7.657954293,-4730.849126,-4724.743683
993,power2,IHD,AllAge,1.610765411,0.048958523,0.333911712,7.705682466,-4741.697885,-4735.592443
994,power2,IHD,AllAge,1.27929989,0.047291946,0.57315886,7.55869233,-4734.314992,-4728.20955
995,power2,IHD,AllAge,3.093675331,0.036150901,0.278797041,6.921638056,-4732.903641,-4726.798198
996,power2,IHD,AllAge,1.771078628,0.058935391,0.300291576,6.010930687,-4817.16145,-4811.056008
997,power2,IHD,AllAge,1.263691412,0.059050764,0.41539466,8.374368674,-4824.379711,-4818.274269
998,power2,IHD,AllAge,3.396982446,0.023782803,0.313636267,8.308603588,-4784.847239,-4778.741797
999,power2,IHD,AllAge,1.292024511,0.090899591,0.385042583,6.472804534,-4679.939804,-4673.834361
1000,power2,IHD,AllAge,1.847699747,0.053886809,0.314906258,8.610469242,-4750.033914,-4743.928472
